INSERT_DATETIME,URI,TOPIC,TOPIC_URI,EVENTURI,SOURCE,URL,TITLE,BODY,RELEVANCE_CLASS,METADATA,ARTICLE_HIERARCHY
2023-10-18 21:00:56.272,7789179721,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8975323,"{'uri': 'canoncitydailyrecord.com', 'dataType': 'news', 'title': 'Canon City Daily Record', 'ranking': {'importanceRank': 537739, 'alexaGlobalRank': 464826, 'alexaCountryRank': 139929}}",https://www.canoncitydailyrecord.com/2023/10/18/interstate-25-pueblo-train-derailment-update/,Southbound Interstate 25 reopens following fatal train derailment north of Pueblo,"Southbound Interstate 25 north of Pueblo reopened Wednesday after a fatal train derailment and bridge collapse closed the roadway in both directions for three days. Gov. Jared Polis announced the reopening after touring the derailment site with federal, state and local officials on Wednesday. The interstate reopened at approximately 3:15 p.m. Colorado Department of Transportation crews are working to make available at least one lane of northbound I-25 by Thursday evening, according to a news release from Polis' office. Federal investigators said Tuesday they believe a broken rail just east of the bridge over I-25 caused the derailment and subsequent bridge collapse on Sunday afternoon. The incident killed a truck driver, 60-year-old Lafollete Henderson of Compton, California, and covered the roadway with coal and at least six overturned train cars. Drivers should expect a rough driving surface on the damaged roadway as it is being milled and repaved, according to state officials. There will be slightly reduced speed limits in the area. In a statement, Polis said getting the highway back open is a top priority. Though the investigation is still ongoing, it remains clear that investments in rail are needed now more than ever and Colorado has been working for months to take advantage of historic safety and rail funding from the federal government, Polis said. CDOT Executive Director Shoshana Lew said the cleanup was an all hands on deck approach, and that BNSF Railway is taking the lead on rebuilding the bridge, according to a statement from the governor's office. CDOT crews have been working up to 22-hour shifts to reopen the highway, state Sen. Nick Hinrichsen of Pueblo said in a post on X.",-1,{'article_hierarchy': 'related_article'},related_article
2023-10-18 21:00:56.272,7788624880,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8975323,"{'uri': 'drgnews.com', 'dataType': 'news', 'title': 'DRGNews', 'ranking': {'importanceRank': 632599, 'alexaGlobalRank': 1037631}}",https://drgnews.com/2023/10/18/semitruck-driver-killed-when-colorado-train-derails-spilling-coal-cars-and-closing-major-highway/,"Broken rail caused fatal Colorado train derailment that collapsed bridge, early findings show","UNDATED (AP)- The truck driver killed when a train derailed and collapsed a bridge over Interstate 25 in Colorado has been identified as a California man. The Pueblo County coroner says the victim was 60-year-old Lafollette Henderson, of Compton. The National Transportation Safety Board announced preliminary findings Tuesday (October 17, 2023) that a broken rail caused Sunday's derailment of 30 cars from a BNSF Railway train hauling coal. Coal and mangled rail cars spilled onto the highway, and the bridge collapsed as Henderson was driving underneath. I-25 is the main north-south route through Colorado. It is expected to remain closed for several more days as crews clear debris from the site. DENVER (AP) -- Authorities in Colorado say the driver of a semi-trailer truck was killed when a train derailed and a bridge collapsed, spewing coal and mangled train cars across a major highway near Pueblo on Sunday (October 15, 2023). Pueblo County Sheriff's Office spokesperson Gayle Perez says the driver has died, but no further details were available. No other vehicles were involved. The National Transportation Safety Board is sending investigators to the site about 114 miles south of Denver. The state patrol and the sheriff's office posted photos and videos showing a partially collapsed bridge over the interstate with the semi-truck caught beneath. Police say it was unclear when the bridge collapsed.",-1,{'article_hierarchy': 'related_article'},related_article
2023-10-18 21:00:56.272,7789150356,warehouse_fire,52d8fd3f-0f55-4e78-af69-fdb8549a289f,eng-8984705,"{'uri': 'authorityngr.com', 'dataType': 'news', 'title': 'THE AUTHORITY NEWS', 'ranking': {'importanceRank': 622181, 'alexaGlobalRank': 953213, 'alexaCountryRank': 13892}}",https://authorityngr.com/2023/10/18/abakaliki-international-market-gutted-by-fire-goods-worth-millions-of-naira-destroyed/,"Abakaliki International Market gutted by fire, goods worth millions of naira destroyed - THE AUTHORITY NEWS","Goods and properties worth millions of naira have been destroyed by a sudden outbreak of fire at a section of the Margaret Umahi International Market, Abakaliki. According to the chairman of the lot 1 Section of the market, Mr. Peter Oba the fire started around 2:00am in one of the biggest warehouses where cartons of cereals, biscuits, assorted beverages, etc were stored and virtually everything in the warehouse burnt to ashes. He further explained that all efforts were made by the state fire service and security agencies to put off the fire, but it proved furtile as the fire escalated to other warehouses. In a visit to the scene of the incident, our reporter saw several fire fighting trucks trying to put off the fire, while affected traders lamented bitterly over the the incident. Speaking with one of the traders, Mr. Jude Okechukwu, the fire started at night, around 2:00am, spreading and causing heavy damage to their means of livelihood, while efforts to control the fire proved abortive. He called on the state and federal government to come to their aid and also t provide adequate security to checkmate nefarious activities in the market to avoid further occurrence. Meanwhile, security agencies and fire fighting men are still battling to stop the fire from escalating to other places as at the time of filing this report.",-1,{'article_hierarchy': 'main_article'},main_article
2023-10-18 21:00:56.272,7789157562,weather,9d7cd3e4-fd5c-41a9-b75e-7bbf2f193d41,eng-8982509,"{'uri': 'nbcnews.com', 'dataType': 'news', 'title': 'NBC News', 'ranking': {'importanceRank': 155231, 'alexaGlobalRank': 797, 'alexaCountryRank': 162}}",https://www.nbcnews.com/news/us-news/pepperdine-says-four-students-killed-malibu-pacific-coast-highway-driv-rcna121113,Pepperdine says four students killed in Malibu by Pacific Coast highway driver,"Sheriff deputies onWednesday at the scene where four women were killed in a multi-vehicle crash in Malibu, Calif..Genaro Molina  Los Angeles Times via Getty Images Pepperdine University says four of its students were killed while standing near the highway in Malibu, California, on Tuesday. The four women were on the side of the roadway around 8:30 p.m. when a 22-year-old driver lost control of his sedan, the Los Angeles County Sheriff's Department said. The sedan crashed into three parked vehicles the women were standing between. The women were pronounced dead at the scene. Their identities have not yet been determined by the coroner's office, but Pepperdine officials said they had reason to believe the women were students at its liberal arts college, Seaver College Students. The university said it awaiting further details from law enforcement. Malibu resident Fraser Michael Bohm was arrested and accused of vehicular manslaughter with gross negligence, Sheriff's Department Captain Jennifer Seetoo said at a news conference Wednesday morning. He has minor injuries and has been released as the investigation is being conducted. Pepperdine's main campus overlooks the Pacific Coast Highway. Seeto said the Pacific Coast Highway is deadly because people tend to drive recklessly on it. The leading because of collisions on PCH by far is speed, said Seetoo. It is a town -- it is a college town.",-1,{'article_hierarchy': 'main_article'},main_article
2023-10-18 21:00:56.272,2023-10-124613590,train,6b5cf57d-a8e4-4b7e-ba46-61a84d465edd,eng-8975323,"{'uri': 'wtva.com', 'dataType': 'news', 'title': 'WTVA 9 News', 'ranking': {'importanceRank': 1000000}}",https://www.wtva.com/news/national/i-25-in-colorado-set-to-reopen-thursday-after-train-derailment-collapsed-bridge-and-killed/article_c3322096-9dd1-5079-84f1-5d777dce7632.html,I-25 in Colorado set to reopen Thursday after train derailment collapsed bridge and killed trucker,"PUEBLO, Colo. (AP) -- Interstate 25 in southern Colorado is expected to reopen Thursday, four days after the main north-south route through the state was shut down when a train derailment collapsed a railroad bridge onto the highway and killed a truck driver. Gov. Jared Polis announced the timeline Wednesday while touring the damage with representatives from the National Transportation Safety Board. The bridge collapsed Sunday when 30 cars from a BNSF Railway train hauling coal derailed while crossing over I-25. Investigators are examining how the rail broke and why warning systems did not alert crews to the condition of the track.",-1,{'article_hierarchy': 'related_article'},related_article
2023-10-18 21:00:56.272,7789193129,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8975323,"{'uri': 'ca.sports.yahoo.com', 'dataType': 'news', 'title': 'Yahoo Sports', 'ranking': {'importanceRank': 90000, 'alexaGlobalRank': 9, 'alexaCountryRank': 5}}",https://ca.sports.yahoo.com/video/70-eastbound-shut-down-c-230311497.html,I-70 eastbound shut down at C-470 near Golden due to semi crash,"Broken rail caused Colorado train derailment that collapsed bridge, preliminary findings show A broken rail caused a train derailment that collapsed a bridge over a Colorado highway, killing a truck driver and blocking the road for days, federal authorities said Tuesday, based on their preliminary investigation. The steel bridge built in 1958 collapsed Sunday when 30 cars from a BNSF train hauling coal derailed while crossing over Interstate 25 north of Pueblo. The 60-year-old driver of a semitrailer truck that was passing beneath the bridge was killed. I-25 is the main north-south route",-1,{'article_hierarchy': 'related_article'},related_article
2023-10-18 21:00:56.272,2023-10-124659416,train,6b5cf57d-a8e4-4b7e-ba46-61a84d465edd,eng-8983452,"{'uri': 'aninews.in', 'dataType': 'news', 'title': 'Asian News International (ANI)', 'ranking': {'importanceRank': 272910, 'alexaGlobalRank': 18563, 'alexaCountryRank': 1676}}",https://www.aninews.in/news/world/us/california-16-injured-as-amtrak-passenger-train-derails-after-hitting-vehicle20230629091033/,California: 16 injured as Amtrak passenger train derails after hitting vehicle,"California US, June 29 (ANI): A total of sixteen people were injured on Wednesday after an Amtrak train rammed into a truck blocking the tracks and got partially derailed in Southern California, CNN reported quoting local officials. The National Railroad Passenger Corporation, doing business as Amtrak, is the national passenger railroad company of the United States. The truck driver was rushed to a trauma centre while the other person was taken to a medical centre with a minor medical emergency, as per the Ventura County Fire Department. The remaining fourteen, who sustained minor injuries were shifted from the scene, the tweet added. The authorities reported that it did not appear any other Coast Starlight train passengers were hurt, as per CNN. According to a statement from the rail line, Train No. 14 was travelling from Los Angeles to Seattle at approximately 11:15 am (local time) when it hit the vehicle blocking the rails near Moorpark, California, roughly 50 miles to the northwest of Los Angeles. Amtrak announced that it will look into the event in collaboration with regional law enforcement. Amtrak's statement said, The train derailed as a result of the impact but remained upright. Amtrak is working with customers to make alternate travel arrangements, according to CNN. There were about 198 passengers and 13 staff members evacuated and rescued from the train. The situation has been cleared, according to the fire department and emergency medical personnel. The passengers were transported to a reunification centre so that they could contact their family members. Amtrak said it will investigate the incident in coordination with local authorities, CNN reported. (ANI)",-1,{'article_hierarchy': 'main_article'},main_article
2023-10-18 21:00:56.272,7789295070,weather,9d7cd3e4-fd5c-41a9-b75e-7bbf2f193d41,eng-8984679,"{'uri': 'nbcnews.com', 'dataType': 'news', 'title': 'NBC News', 'ranking': {'importanceRank': 155231, 'alexaGlobalRank': 797, 'alexaCountryRank': 162}}",https://www.nbcnews.com/politics/congress/mariannette-miller-meeks-says-got-death-threats-voting-jordan-speakers-rcna121142,GOP lawmaker says she got death threats after voting against Jim Jordan in speaker's race,"WASHINGTON -- A Republican congresswoman who initially supported Rep. Jim Jordan as House speaker before backing another GOP lawmaker said she received death threats and threatening phone calls after casting her vote on Wednesday. Rep. Mariannette Miller-Meeks, R-Iowa, revealed the death threats in a statement just hours after Jordan failed to secure enough votes in the second round of balloting for House speaker. Since my vote...I have received credible death threats and a barrage of threatening calls. The proper authorities have been notified and my office is cooperating fully, Miller-Meeks said in a statement that was also posted on X. One thing I cannot stomach, or support is a bully, she added. Someone who threatens another with bodily harm or tries to suppress differing opinions undermines opportunity for unity and regard for freedom of speech. Jordan has come under criticism for the aggressive tactics of his supporters in their efforts to get him elected speaker. Shortly after Miller-Meeks' post, Jordan tweeted: No American should accost another for their beliefs. We condemn all threats against our colleagues and it is imperative that we come together. Stop. It is abhorrent. A representative with YOU.S. Capitol Police could not be reached for comment Wednesday night. Miller-Meeks did not specify which law enforcement agencies, if any, were notified about the threats against her. A spokesperson for Miller-Meeks was also not immediately reached Wednesday night for additional comment. Miller-Meeks on Wednesday voted for Rep. Kay Granger of Texas, a day after she voted for Jordan. She said Granger has demonstrated great leadership this year by bringing forth, and passing, fiscally responsible, single-subject appropriations bills and is a staunch conservative. Jordan is the only candidate in the race for House speaker, but he is failed to win over enough support from rank-and-file Republicans to get elected in a formal floor vote. The Ohio Republican, a staunch ally of former President Donald Trump, announced his intentions to seek the speaker's gavel after the House ousted Rep. Kevin McCarthy, R-Calif., from the top post this month. Earlier candidate Rep. Steve Scalise, R-La., failed to garner enough backing, leaving Jordan as the lone contender for speaker. He will likely need the support of 217 of the 221 House Republicans to be elected. Jordan received 200 votes on Tuesday and 199 on Wednesday. Another House vote is possible on Thursday.",-1,{'article_hierarchy': 'main_article'},main_article
2023-10-18 21:00:56.272,2023-10-124604693,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8975323,"{'uri': 'enr.com', 'dataType': 'news', 'title': 'Engineering News-Record (ENR) magazine', 'ranking': {'importanceRank': 366624, 'alexaGlobalRank': 84261, 'alexaCountryRank': 21668}}",https://www.enr.com/articles/57353-train-derailment-causes-bridge-collapse-onto-highway-near-pueblo-colo,"Train Derailment Causes Bridge Collapse Over Highway Near Pueblo, Colo.","A BNSF coal train derailed on a bridge spanning Interstate 25 north of Pueblo, Colo., during the afternoon of October 15. The bridge subsequently collapsed onto the roadway, killing a truck driver and necessitating the highway's closure. Early information from the National Transportation Safety Board (NTSB) found that a broken rail led to the train's derailment, and the derailment in turn caused the bridge to partially collapse onto the interstate. I-25 remains closed in both directions just north of Pueblo at mile marker 107 with numerous train cars and capsized loads of coal scattered on both the northbound and southbound lanes. Southbound lanes are scheduled to reopen during the afternoon of October 18; northbound lanes will remain closed until crews are able to make further assessments and give more specific updates. Local and regional traffic is being rerouted. According to a Colorado Department of Transportation (CDOT) press release, BNSF and CDOT officials have already started discussing how to make necessary repairs to the roadway as soon as NTSB gives clearance. Cleanup began on October 16. The timeline of repairs will be made publicly available when the involved entities determine the schedule. The NTSB's preliminary report on the derailment will be available in mid-November, followed by a final report in 12-24 months. Investigators will continue to determine the because of the broken rail and why warning systems did not alert the crews to the condition of the track as part of the ongoing investigation, the NTSB said in a statement to media. Yanling Leng, a lead bridge engineer with IMEG Corp. in Sioux Falls, S.D., pointed to the bridge being built in 1958 as a more likely because for the bridge's failure than a construction defect. The primary factors contributing to the issue were likely the rail's aging and deterioration, Leng said. Preventing such accidents necessitates diligent inspections and prompt maintenance and repairs, with no connection to the initial construction.",-1,{'article_hierarchy': 'related_article'},related_article
2023-10-18 21:00:56.272,7787591501,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8982288,"{'uri': 'timesnownews.com', 'dataType': 'news', 'title': 'TimesNow', 'ranking': {'importanceRank': 178300, 'alexaGlobalRank': 2139, 'alexaCountryRank': 210}}",https://www.timesnownews.com/bengaluru/work-on-bengaluru-suburban-rail-from-benniganahalli-to-chikkabanavara-to-be-expedited-article-104512054,Work on Bengaluru Suburban Rail From Benniganahalli to Chikkabanavara to Be Expedited,"Bengaluru: Work on the Mallige Line (Corridor-2) of the Bengaluru Suburban Rail Project from Benniganahalli to Chikkabanavara will be expedited. Additional Chief Secretary and Rail Infrastructure Development Company (Karnataka) Limited Managing Director, Gaurav Gupta, on Tuesday asked the contractor firm Larsen and Toubro (LT) to speed up the work on the Mallige Line.",-1,{'article_hierarchy': 'main_article'},main_article
